grievance_id,title,description,category_name,category_id,department_code,urgency_level,district,state,status,support_count
IND-GRV-2520,Garbage & Waste Disposal report in Chennai South,"Illegal dumping of construction debris along ECR road near Thiruvanmiyur beach. (Ref Ward-48, Chennai South)",Garbage & Waste Disposal,garbage,DEPT_SANITATION,MEDIUM,Chennai South,Tamil Nadu,SUBMITTED,18
IND-GRV-2521,Garbage & Waste Disposal report in Chennai Central,"Trash overflowing from public dustbins onto pedestrian walkway near Egmore station. (Ref Ward-78, Chennai Central)",Garbage & Waste Disposal,garbage,DEPT_SANITATION,MEDIUM,Chennai Central,Tamil Nadu,CLOSED,31
IND-GRV-2522,Garbage & Waste Disposal report in Chennai South,"Trash overflowing from public dustbins onto pedestrian walkway near Egmore station. (Ref Ward-7, Chennai South)",Garbage & Waste Disposal,garbage,DEPT_SANITATION,MEDIUM,Chennai South,Tamil Nadu,RESOLVED,9
IND-GRV-2523,Garbage & Waste Disposal report in Chennai North,"Plastic and organic waste pile burning in open air in Madipakkam releasing toxic smoke. (Ref Ward-164, Chennai North)",Garbage & Waste Disposal,garbage,DEPT_SANITATION,MEDIUM,Chennai North,Tamil Nadu,SUBMITTED,7
IND-GRV-2524,Garbage & Waste Disposal report in Tambaram,"Plastic and organic waste pile burning in open air in Madipakkam releasing toxic smoke. (Ref Ward-46, Tambaram)",Garbage & Waste Disposal,garbage,DEPT_SANITATION,MEDIUM,Tambaram,Tamil Nadu,SUBMITTED,44
IND-GRV-2525,Garbage & Waste Disposal report in Chennai Central,"Commercial waste dumped openly near Triplicane residential area without timely collection. (Ref Ward-31, Chennai Central)",Garbage & Waste Disposal,garbage,DEPT_SANITATION,MEDIUM,Chennai Central,Tamil Nadu,CLOSED,31
IND-GRV-2526,Garbage & Waste Disposal report in Avadi,"Overflowing trash bins on Koyambedu market road causing health risk and stray cattle hazard. (Ref Ward-191, Avadi)",Garbage & Waste Disposal,garbage,DEPT_SANITATION,MEDIUM,Avadi,Tamil Nadu,CLOSED,37
IND-GRV-2527,Garbage & Waste Disposal report in Avadi,"Trash overflowing from public dustbins onto pedestrian walkway near Egmore station. (Ref Ward-112, Avadi)",Garbage & Waste Disposal,garbage,DEPT_SANITATION,MEDIUM,Avadi,Tamil Nadu,CLOSED,40
IND-GRV-2528,Garbage & Waste Disposal report in Kanchipuram,"Trash overflowing from public dustbins onto pedestrian walkway near Egmore station. (Ref Ward-31, Kanchipuram)",Garbage & Waste Disposal,garbage,DEPT_SANITATION,MEDIUM,Kanchipuram,Tamil Nadu,CLOSED,32
IND-GRV-2529,Garbage & Waste Disposal report in Tiruvallur,"Uncleared municipal garbage dump near Nungambakkam bus stop accumulating for over 4 days. (Ref Ward-67, Tiruvallur)",Garbage & Waste Disposal,garbage,DEPT_SANITATION,MEDIUM,Tiruvallur,Tamil Nadu,IN_PROGRESS,37
IND-GRV-2530,Garbage & Waste Disposal report in Chennai South,"Uncleared municipal garbage dump near Nungambakkam bus stop accumulating for over 4 days. (Ref Ward-82, Chennai South)",Garbage & Waste Disposal,garbage,DEPT_SANITATION,MEDIUM,Chennai South,Tamil Nadu,SUBMITTED,44
IND-GRV-2531,Garbage & Waste Disposal report in Chennai North,"Illegal dumping of construction debris along ECR road near Thiruvanmiyur beach. (Ref Ward-42, Chennai North)",Garbage & Waste Disposal,garbage,DEPT_SANITATION,MEDIUM,Chennai North,Tamil Nadu,RESOLVED,17
IND-GRV-2532,Garbage & Waste Disposal report in Tambaram,"Garbage collection vehicle skipping door-to-door service in Porur for 5 consecutive days. (Ref Ward-163, Tambaram)",Garbage & Waste Disposal,garbage,DEPT_SANITATION,MEDIUM,Tambaram,Tamil Nadu,CLOSED,3
IND-GRV-2533,Garbage & Waste Disposal report in Chennai North,"Plastic and organic waste pile burning in open air in Madipakkam releasing toxic smoke. (Ref Ward-136, Chennai North)",Garbage & Waste Disposal,garbage,DEPT_SANITATION,MEDIUM,Chennai North,Tamil Nadu,RESOLVED,32
IND-GRV-2534,Garbage & Waste Disposal report in Tiruvallur,"Commercial waste dumped openly near Triplicane residential area without timely collection. (Ref Ward-161, Tiruvallur)",Garbage & Waste Disposal,garbage,DEPT_SANITATION,MEDIUM,Tiruvallur,Tamil Nadu,IN_PROGRESS,6
IND-GRV-2535,Garbage & Waste Disposal report in Avadi,"Illegal dumping of construction debris along ECR road near Thiruvanmiyur beach. (Ref Ward-83, Avadi)",Garbage & Waste Disposal,garbage,DEPT_SANITATION,MEDIUM,Avadi,Tamil Nadu,CLOSED,43
IND-GRV-2536,Garbage & Waste Disposal report in Chennai North,"Plastic and organic waste pile burning in open air in Madipakkam releasing toxic smoke. (Ref Ward-176, Chennai North)",Garbage & Waste Disposal,garbage,DEPT_SANITATION,MEDIUM,Chennai North,Tamil Nadu,CLOSED,6
IND-GRV-2537,Garbage & Waste Disposal report in Tiruvallur,"Garbage collection vehicle skipping door-to-door service in Porur for 5 consecutive days. (Ref Ward-37, Tiruvallur)",Garbage & Waste Disposal,garbage,DEPT_SANITATION,MEDIUM,Tiruvallur,Tamil Nadu,RESOLVED,8
IND-GRV-2538,Garbage & Waste Disposal report in Chennai North,"Plastic and organic waste pile burning in open air in Madipakkam releasing toxic smoke. (Ref Ward-200, Chennai North)",Garbage & Waste Disposal,garbage,DEPT_SANITATION,MEDIUM,Chennai North,Tamil Nadu,SUBMITTED,26
IND-GRV-2539,Garbage & Waste Disposal report in Chennai South,"Garbage collection vehicle skipping door-to-door service in Porur for 5 consecutive days. (Ref Ward-27, Chennai South)",Garbage & Waste Disposal,garbage,DEPT_SANITATION,MEDIUM,Chennai South,Tamil Nadu,IN_PROGRESS,9
IND-GRV-2540,Garbage & Waste Disposal report in Tiruvallur,"Commercial waste dumped openly near Triplicane residential area without timely collection. (Ref Ward-49, Tiruvallur)",Garbage & Waste Disposal,garbage,DEPT_SANITATION,MEDIUM,Tiruvallur,Tamil Nadu,RESOLVED,26
IND-GRV-2541,Garbage & Waste Disposal report in Chennai Central,"Trash overflowing from public dustbins onto pedestrian walkway near Egmore station. (Ref Ward-30, Chennai Central)",Garbage & Waste Disposal,garbage,DEPT_SANITATION,MEDIUM,Chennai Central,Tamil Nadu,IN_PROGRESS,1
IND-GRV-2542,Garbage & Waste Disposal report in Chennai North,"Trash overflowing from public dustbins onto pedestrian walkway near Egmore station. (Ref Ward-80, Chennai North)",Garbage & Waste Disposal,garbage,DEPT_SANITATION,MEDIUM,Chennai North,Tamil Nadu,CLOSED,8
IND-GRV-2543,Garbage & Waste Disposal report in Avadi,"Trash overflowing from public dustbins onto pedestrian walkway near Egmore station. (Ref Ward-134, Avadi)",Garbage & Waste Disposal,garbage,DEPT_SANITATION,MEDIUM,Avadi,Tamil Nadu,CLOSED,11
IND-GRV-2544,Garbage & Waste Disposal report in Chennai Central,"Plastic and organic waste pile burning in open air in Madipakkam releasing toxic smoke. (Ref Ward-191, Chennai Central)",Garbage & Waste Disposal,garbage,DEPT_SANITATION,MEDIUM,Chennai Central,Tamil Nadu,RESOLVED,14
IND-GRV-2545,Garbage & Waste Disposal report in Tiruvallur,"Illegal dumping of construction debris along ECR road near Thiruvanmiyur beach. (Ref Ward-178, Tiruvallur)",Garbage & Waste Disposal,garbage,DEPT_SANITATION,MEDIUM,Tiruvallur,Tamil Nadu,IN_PROGRESS,44
IND-GRV-2546,Garbage & Waste Disposal report in Chennai North,"Commercial waste dumped openly near Triplicane residential area without timely collection. (Ref Ward-33, Chennai North)",Garbage & Waste Disposal,garbage,DEPT_SANITATION,MEDIUM,Chennai North,Tamil Nadu,IN_PROGRESS,8
IND-GRV-2547,Garbage & Waste Disposal report in Tambaram,"Overflowing trash bins on Koyambedu market road causing health risk and stray cattle hazard. (Ref Ward-177, Tambaram)",Garbage & Waste Disposal,garbage,DEPT_SANITATION,MEDIUM,Tambaram,Tamil Nadu,RESOLVED,4
IND-GRV-2548,Garbage & Waste Disposal report in Tiruvallur,"Uncleared municipal garbage dump near Nungambakkam bus stop accumulating for over 4 days. (Ref Ward-124, Tiruvallur)",Garbage & Waste Disposal,garbage,DEPT_SANITATION,MEDIUM,Tiruvallur,Tamil Nadu,SUBMITTED,2
IND-GRV-2549,Garbage & Waste Disposal report in Chennai Central,"Commercial waste dumped openly near Triplicane residential area without timely collection. (Ref Ward-9, Chennai Central)",Garbage & Waste Disposal,garbage,DEPT_SANITATION,MEDIUM,Chennai Central,Tamil Nadu,RESOLVED,30
IND-GRV-2550,Garbage & Waste Disposal report in Chennai North,"Overflowing trash bins on Koyambedu market road causing health risk and stray cattle hazard. (Ref Ward-12, Chennai North)",Garbage & Waste Disposal,garbage,DEPT_SANITATION,MEDIUM,Chennai North,Tamil Nadu,RESOLVED,19
IND-GRV-2551,Garbage & Waste Disposal report in Tiruvallur,"Uncleared municipal garbage dump near Nungambakkam bus stop accumulating for over 4 days. (Ref Ward-25, Tiruvallur)",Garbage & Waste Disposal,garbage,DEPT_SANITATION,MEDIUM,Tiruvallur,Tamil Nadu,RESOLVED,38
IND-GRV-2552,Garbage & Waste Disposal report in Avadi,"Commercial waste dumped openly near Triplicane residential area without timely collection. (Ref Ward-52, Avadi)",Garbage & Waste Disposal,garbage,DEPT_SANITATION,MEDIUM,Avadi,Tamil Nadu,IN_PROGRESS,42
IND-GRV-2553,Garbage & Waste Disposal report in Chennai Central,"Garbage collection vehicle skipping door-to-door service in Porur for 5 consecutive days. (Ref Ward-24, Chennai Central)",Garbage & Waste Disposal,garbage,DEPT_SANITATION,MEDIUM,Chennai Central,Tamil Nadu,IN_PROGRESS,17
IND-GRV-2554,Garbage & Waste Disposal report in Chennai North,"Garbage collection vehicle skipping door-to-door service in Porur for 5 consecutive days. (Ref Ward-42, Chennai North)",Garbage & Waste Disposal,garbage,DEPT_SANITATION,MEDIUM,Chennai North,Tamil Nadu,IN_PROGRESS,32
IND-GRV-2555,Garbage & Waste Disposal report in Chennai Central,"Overflowing trash bins on Koyambedu market road causing health risk and stray cattle hazard. (Ref Ward-149, Chennai Central)",Garbage & Waste Disposal,garbage,DEPT_SANITATION,MEDIUM,Chennai Central,Tamil Nadu,RESOLVED,33
IND-GRV-2556,Garbage & Waste Disposal report in Kanchipuram,"Commercial waste dumped openly near Triplicane residential area without timely collection. (Ref Ward-50, Kanchipuram)",Garbage & Waste Disposal,garbage,DEPT_SANITATION,MEDIUM,Kanchipuram,Tamil Nadu,CLOSED,10
IND-GRV-2557,Garbage & Waste Disposal report in Kanchipuram,"Uncleared municipal garbage dump near Nungambakkam bus stop accumulating for over 4 days. (Ref Ward-26, Kanchipuram)",Garbage & Waste Disposal,garbage,DEPT_SANITATION,MEDIUM,Kanchipuram,Tamil Nadu,IN_PROGRESS,32
IND-GRV-2558,Garbage & Waste Disposal report in Chennai North,"Trash overflowing from public dustbins onto pedestrian walkway near Egmore station. (Ref Ward-179, Chennai North)",Garbage & Waste Disposal,garbage,DEPT_SANITATION,MEDIUM,Chennai North,Tamil Nadu,IN_PROGRESS,28
IND-GRV-2559,Garbage & Waste Disposal report in Chennai South,"Overflowing trash bins on Koyambedu market road causing health risk and stray cattle hazard. (Ref Ward-91, Chennai South)",Garbage & Waste Disposal,garbage,DEPT_SANITATION,MEDIUM,Chennai South,Tamil Nadu,SUBMITTED,27
IND-GRV-2560,Garbage & Waste Disposal report in Avadi,"Commercial waste dumped openly near Triplicane residential area without timely collection. (Ref Ward-59, Avadi)",Garbage & Waste Disposal,garbage,DEPT_SANITATION,MEDIUM,Avadi,Tamil Nadu,SUBMITTED,7
IND-GRV-2561,Garbage & Waste Disposal report in Chennai Central,"Garbage collection vehicle skipping door-to-door service in Porur for 5 consecutive days. (Ref Ward-120, Chennai Central)",Garbage & Waste Disposal,garbage,DEPT_SANITATION,MEDIUM,Chennai Central,Tamil Nadu,RESOLVED,33
IND-GRV-2562,Garbage & Waste Disposal report in Tambaram,"Illegal dumping of construction debris along ECR road near Thiruvanmiyur beach. (Ref Ward-196, Tambaram)",Garbage & Waste Disposal,garbage,DEPT_SANITATION,MEDIUM,Tambaram,Tamil Nadu,CLOSED,45
IND-GRV-2563,Garbage & Waste Disposal report in Avadi,"Plastic and organic waste pile burning in open air in Madipakkam releasing toxic smoke. (Ref Ward-185, Avadi)",Garbage & Waste Disposal,garbage,DEPT_SANITATION,MEDIUM,Avadi,Tamil Nadu,RESOLVED,5
IND-GRV-2564,Garbage & Waste Disposal report in Tambaram,"Garbage collection vehicle skipping door-to-door service in Porur for 5 consecutive days. (Ref Ward-30, Tambaram)",Garbage & Waste Disposal,garbage,DEPT_SANITATION,MEDIUM,Tambaram,Tamil Nadu,SUBMITTED,18
IND-GRV-2565,Garbage & Waste Disposal report in Avadi,"Trash overflowing from public dustbins onto pedestrian walkway near Egmore station. (Ref Ward-189, Avadi)",Garbage & Waste Disposal,garbage,DEPT_SANITATION,MEDIUM,Avadi,Tamil Nadu,CLOSED,43
IND-GRV-2566,Garbage & Waste Disposal report in Chennai South,"Trash overflowing from public dustbins onto pedestrian walkway near Egmore station. (Ref Ward-142, Chennai South)",Garbage & Waste Disposal,garbage,DEPT_SANITATION,MEDIUM,Chennai South,Tamil Nadu,SUBMITTED,18
IND-GRV-2567,Garbage & Waste Disposal report in Chennai South,"Stinking fish market waste left uncollected near Kasimedu harbor road. (Ref Ward-18, Chennai South)",Garbage & Waste Disposal,garbage,DEPT_SANITATION,MEDIUM,Chennai South,Tamil Nadu,SUBMITTED,43
IND-GRV-2568,Garbage & Waste Disposal report in Chennai South,"Garbage collection vehicle skipping door-to-door service in Porur for 5 consecutive days. (Ref Ward-4, Chennai South)",Garbage & Waste Disposal,garbage,DEPT_SANITATION,MEDIUM,Chennai South,Tamil Nadu,SUBMITTED,43
IND-GRV-2569,Garbage & Waste Disposal report in Tambaram,"Overflowing trash bins on Koyambedu market road causing health risk and stray cattle hazard. (Ref Ward-113, Tambaram)",Garbage & Waste Disposal,garbage,DEPT_SANITATION,MEDIUM,Tambaram,Tamil Nadu,RESOLVED,7
IND-GRV-2570,Garbage & Waste Disposal report in Tambaram,"Illegal dumping of construction debris along ECR road near Thiruvanmiyur beach. (Ref Ward-103, Tambaram)",Garbage & Waste Disposal,garbage,DEPT_SANITATION,MEDIUM,Tambaram,Tamil Nadu,RESOLVED,10
IND-GRV-2571,Garbage & Waste Disposal report in Chennai North,"Overflowing trash bins on Koyambedu market road causing health risk and stray cattle hazard. (Ref Ward-51, Chennai North)",Garbage & Waste Disposal,garbage,DEPT_SANITATION,MEDIUM,Chennai North,Tamil Nadu,CLOSED,12
IND-GRV-2572,Garbage & Waste Disposal report in Chennai Central,"Stinking fish market waste left uncollected near Kasimedu harbor road. (Ref Ward-60, Chennai Central)",Garbage & Waste Disposal,garbage,DEPT_SANITATION,MEDIUM,Chennai Central,Tamil Nadu,SUBMITTED,31
IND-GRV-2573,Garbage & Waste Disposal report in Tiruvallur,"Plastic and organic waste pile burning in open air in Madipakkam releasing toxic smoke. (Ref Ward-183, Tiruvallur)",Garbage & Waste Disposal,garbage,DEPT_SANITATION,MEDIUM,Tiruvallur,Tamil Nadu,CLOSED,41
IND-GRV-2574,Garbage & Waste Disposal report in Chennai North,"Stinking fish market waste left uncollected near Kasimedu harbor road. (Ref Ward-122, Chennai North)",Garbage & Waste Disposal,garbage,DEPT_SANITATION,MEDIUM,Chennai North,Tamil Nadu,SUBMITTED,31
IND-GRV-2575,Garbage & Waste Disposal report in Chennai South,"Plastic and organic waste pile burning in open air in Madipakkam releasing toxic smoke. (Ref Ward-197, Chennai South)",Garbage & Waste Disposal,garbage,DEPT_SANITATION,MEDIUM,Chennai South,Tamil Nadu,SUBMITTED,6
IND-GRV-2576,Garbage & Waste Disposal report in Chennai North,"Overflowing trash bins on Koyambedu market road causing health risk and stray cattle hazard. (Ref Ward-126, Chennai North)",Garbage & Waste Disposal,garbage,DEPT_SANITATION,MEDIUM,Chennai North,Tamil Nadu,SUBMITTED,14
IND-GRV-2577,Garbage & Waste Disposal report in Chennai Central,"Illegal dumping of construction debris along ECR road near Thiruvanmiyur beach. (Ref Ward-26, Chennai Central)",Garbage & Waste Disposal,garbage,DEPT_SANITATION,MEDIUM,Chennai Central,Tamil Nadu,RESOLVED,4
IND-GRV-2578,Garbage & Waste Disposal report in Kanchipuram,"Trash overflowing from public dustbins onto pedestrian walkway near Egmore station. (Ref Ward-7, Kanchipuram)",Garbage & Waste Disposal,garbage,DEPT_SANITATION,MEDIUM,Kanchipuram,Tamil Nadu,IN_PROGRESS,24
IND-GRV-2579,Garbage & Waste Disposal report in Chennai South,"Garbage collection vehicle skipping door-to-door service in Porur for 5 consecutive days. (Ref Ward-78, Chennai South)",Garbage & Waste Disposal,garbage,DEPT_SANITATION,MEDIUM,Chennai South,Tamil Nadu,RESOLVED,4
IND-GRV-2580,Garbage & Waste Disposal report in Tiruvallur,"Trash overflowing from public dustbins onto pedestrian walkway near Egmore station. (Ref Ward-120, Tiruvallur)",Garbage & Waste Disposal,garbage,DEPT_SANITATION,MEDIUM,Tiruvallur,Tamil Nadu,IN_PROGRESS,18
IND-GRV-2581,Garbage & Waste Disposal report in Tambaram,"Trash overflowing from public dustbins onto pedestrian walkway near Egmore station. (Ref Ward-130, Tambaram)",Garbage & Waste Disposal,garbage,DEPT_SANITATION,MEDIUM,Tambaram,Tamil Nadu,CLOSED,34
IND-GRV-2582,Garbage & Waste Disposal report in Tiruvallur,"Garbage collection vehicle skipping door-to-door service in Porur for 5 consecutive days. (Ref Ward-139, Tiruvallur)",Garbage & Waste Disposal,garbage,DEPT_SANITATION,MEDIUM,Tiruvallur,Tamil Nadu,RESOLVED,2
IND-GRV-2583,Garbage & Waste Disposal report in Chennai Central,"Stinking fish market waste left uncollected near Kasimedu harbor road. (Ref Ward-99, Chennai Central)",Garbage & Waste Disposal,garbage,DEPT_SANITATION,MEDIUM,Chennai Central,Tamil Nadu,SUBMITTED,20
IND-GRV-2584,Garbage & Waste Disposal report in Tambaram,"Stinking fish market waste left uncollected near Kasimedu harbor road. (Ref Ward-118, Tambaram)",Garbage & Waste Disposal,garbage,DEPT_SANITATION,MEDIUM,Tambaram,Tamil Nadu,RESOLVED,2
IND-GRV-2585,Garbage & Waste Disposal report in Avadi,"Illegal dumping of construction debris along ECR road near Thiruvanmiyur beach. (Ref Ward-169, Avadi)",Garbage & Waste Disposal,garbage,DEPT_SANITATION,MEDIUM,Avadi,Tamil Nadu,CLOSED,45
IND-GRV-2586,Garbage & Waste Disposal report in Tambaram,"Illegal dumping of construction debris along ECR road near Thiruvanmiyur beach. (Ref Ward-111, Tambaram)",Garbage & Waste Disposal,garbage,DEPT_SANITATION,MEDIUM,Tambaram,Tamil Nadu,IN_PROGRESS,19
IND-GRV-2587,Garbage & Waste Disposal report in Tambaram,"Stinking fish market waste left uncollected near Kasimedu harbor road. (Ref Ward-196, Tambaram)",Garbage & Waste Disposal,garbage,DEPT_SANITATION,MEDIUM,Tambaram,Tamil Nadu,RESOLVED,36
IND-GRV-2588,Garbage & Waste Disposal report in Kanchipuram,"Trash overflowing from public dustbins onto pedestrian walkway near Egmore station. (Ref Ward-142, Kanchipuram)",Garbage & Waste Disposal,garbage,DEPT_SANITATION,MEDIUM,Kanchipuram,Tamil Nadu,SUBMITTED,30
IND-GRV-2589,Garbage & Waste Disposal report in Avadi,"Illegal dumping of construction debris along ECR road near Thiruvanmiyur beach. (Ref Ward-15, Avadi)",Garbage & Waste Disposal,garbage,DEPT_SANITATION,MEDIUM,Avadi,Tamil Nadu,SUBMITTED,16
IND-GRV-2590,Garbage & Waste Disposal report in Avadi,"Trash overflowing from public dustbins onto pedestrian walkway near Egmore station. (Ref Ward-97, Avadi)",Garbage & Waste Disposal,garbage,DEPT_SANITATION,MEDIUM,Avadi,Tamil Nadu,CLOSED,18
IND-GRV-2591,Garbage & Waste Disposal report in Chennai Central,"Garbage collection vehicle skipping door-to-door service in Porur for 5 consecutive days. (Ref Ward-8, Chennai Central)",Garbage & Waste Disposal,garbage,DEPT_SANITATION,MEDIUM,Chennai Central,Tamil Nadu,RESOLVED,8
IND-GRV-2592,Garbage & Waste Disposal report in Chennai North,"Garbage collection vehicle skipping door-to-door service in Porur for 5 consecutive days. (Ref Ward-190, Chennai North)",Garbage & Waste Disposal,garbage,DEPT_SANITATION,MEDIUM,Chennai North,Tamil Nadu,RESOLVED,40
IND-GRV-2593,Garbage & Waste Disposal report in Tambaram,"Garbage collection vehicle skipping door-to-door service in Porur for 5 consecutive days. (Ref Ward-25, Tambaram)",Garbage & Waste Disposal,garbage,DEPT_SANITATION,MEDIUM,Tambaram,Tamil Nadu,SUBMITTED,22
IND-GRV-2594,Garbage & Waste Disposal report in Tambaram,"Garbage collection vehicle skipping door-to-door service in Porur for 5 consecutive days. (Ref Ward-90, Tambaram)",Garbage & Waste Disposal,garbage,DEPT_SANITATION,MEDIUM,Tambaram,Tamil Nadu,RESOLVED,42
IND-GRV-2595,Garbage & Waste Disposal report in Chennai South,"Commercial waste dumped openly near Triplicane residential area without timely collection. (Ref Ward-61, Chennai South)",Garbage & Waste Disposal,garbage,DEPT_SANITATION,MEDIUM,Chennai South,Tamil Nadu,CLOSED,37
IND-GRV-2596,Garbage & Waste Disposal report in Kanchipuram,"Overflowing trash bins on Koyambedu market road causing health risk and stray cattle hazard. (Ref Ward-17, Kanchipuram)",Garbage & Waste Disposal,garbage,DEPT_SANITATION,MEDIUM,Kanchipuram,Tamil Nadu,CLOSED,7
IND-GRV-2597,Garbage & Waste Disposal report in Chennai South,"Garbage collection vehicle skipping door-to-door service in Porur for 5 consecutive days. (Ref Ward-6, Chennai South)",Garbage & Waste Disposal,garbage,DEPT_SANITATION,MEDIUM,Chennai South,Tamil Nadu,CLOSED,2
IND-GRV-2598,Garbage & Waste Disposal report in Kanchipuram,"Trash overflowing from public dustbins onto pedestrian walkway near Egmore station. (Ref Ward-109, Kanchipuram)",Garbage & Waste Disposal,garbage,DEPT_SANITATION,MEDIUM,Kanchipuram,Tamil Nadu,SUBMITTED,17
IND-GRV-2599,Garbage & Waste Disposal report in Kanchipuram,"Uncleared municipal garbage dump near Nungambakkam bus stop accumulating for over 4 days. (Ref Ward-121, Kanchipuram)",Garbage & Waste Disposal,garbage,DEPT_SANITATION,MEDIUM,Kanchipuram,Tamil Nadu,RESOLVED,20
IND-GRV-2600,Garbage & Waste Disposal report in Avadi,"Stinking fish market waste left uncollected near Kasimedu harbor road. (Ref Ward-100, Avadi)",Garbage & Waste Disposal,garbage,DEPT_SANITATION,MEDIUM,Avadi,Tamil Nadu,CLOSED,36
IND-GRV-2601,Garbage & Waste Disposal report in Tiruvallur,"Overflowing trash bins on Koyambedu market road causing health risk and stray cattle hazard. (Ref Ward-126, Tiruvallur)",Garbage & Waste Disposal,garbage,DEPT_SANITATION,MEDIUM,Tiruvallur,Tamil Nadu,RESOLVED,44
IND-GRV-2602,Garbage & Waste Disposal report in Chennai North,"Commercial waste dumped openly near Triplicane residential area without timely collection. (Ref Ward-128, Chennai North)",Garbage & Waste Disposal,garbage,DEPT_SANITATION,MEDIUM,Chennai North,Tamil Nadu,CLOSED,10
IND-GRV-2603,Garbage & Waste Disposal report in Chennai North,"Plastic and organic waste pile burning in open air in Madipakkam releasing toxic smoke. (Ref Ward-112, Chennai North)",Garbage & Waste Disposal,garbage,DEPT_SANITATION,MEDIUM,Chennai North,Tamil Nadu,IN_PROGRESS,31
IND-GRV-2604,Garbage & Waste Disposal report in Tiruvallur,"Overflowing trash bins on Koyambedu market road causing health risk and stray cattle hazard. (Ref Ward-138, Tiruvallur)",Garbage & Waste Disposal,garbage,DEPT_SANITATION,MEDIUM,Tiruvallur,Tamil Nadu,IN_PROGRESS,18
IND-GRV-2605,Garbage & Waste Disposal report in Chennai Central,"Plastic and organic waste pile burning in open air in Madipakkam releasing toxic smoke. (Ref Ward-77, Chennai Central)",Garbage & Waste Disposal,garbage,DEPT_SANITATION,MEDIUM,Chennai Central,Tamil Nadu,SUBMITTED,14
IND-GRV-2606,Garbage & Waste Disposal report in Kanchipuram,"Overflowing trash bins on Koyambedu market road causing health risk and stray cattle hazard. (Ref Ward-149, Kanchipuram)",Garbage & Waste Disposal,garbage,DEPT_SANITATION,MEDIUM,Kanchipuram,Tamil Nadu,RESOLVED,37
IND-GRV-2607,Garbage & Waste Disposal report in Chennai North,"Garbage collection vehicle skipping door-to-door service in Porur for 5 consecutive days. (Ref Ward-18, Chennai North)",Garbage & Waste Disposal,garbage,DEPT_SANITATION,MEDIUM,Chennai North,Tamil Nadu,SUBMITTED,27
IND-GRV-2608,Garbage & Waste Disposal report in Chennai North,"Commercial waste dumped openly near Triplicane residential area without timely collection. (Ref Ward-20, Chennai North)",Garbage & Waste Disposal,garbage,DEPT_SANITATION,MEDIUM,Chennai North,Tamil Nadu,CLOSED,32
IND-GRV-2609,Garbage & Waste Disposal report in Tambaram,"Plastic and organic waste pile burning in open air in Madipakkam releasing toxic smoke. (Ref Ward-170, Tambaram)",Garbage & Waste Disposal,garbage,DEPT_SANITATION,MEDIUM,Tambaram,Tamil Nadu,CLOSED,12
IND-GRV-2610,Garbage & Waste Disposal report in Tambaram,"Stinking fish market waste left uncollected near Kasimedu harbor road. (Ref Ward-65, Tambaram)",Garbage & Waste Disposal,garbage,DEPT_SANITATION,MEDIUM,Tambaram,Tamil Nadu,SUBMITTED,42
IND-GRV-2611,Garbage & Waste Disposal report in Chennai Central,"Illegal dumping of construction debris along ECR road near Thiruvanmiyur beach. (Ref Ward-161, Chennai Central)",Garbage & Waste Disposal,garbage,DEPT_SANITATION,MEDIUM,Chennai Central,Tamil Nadu,IN_PROGRESS,36
IND-GRV-2612,Garbage & Waste Disposal report in Chennai South,"Trash overflowing from public dustbins onto pedestrian walkway near Egmore station. (Ref Ward-170, Chennai South)",Garbage & Waste Disposal,garbage,DEPT_SANITATION,MEDIUM,Chennai South,Tamil Nadu,SUBMITTED,17
IND-GRV-2613,Garbage & Waste Disposal report in Avadi,"Stinking fish market waste left uncollected near Kasimedu harbor road. (Ref Ward-187, Avadi)",Garbage & Waste Disposal,garbage,DEPT_SANITATION,MEDIUM,Avadi,Tamil Nadu,RESOLVED,33
IND-GRV-2614,Garbage & Waste Disposal report in Chennai North,"Commercial waste dumped openly near Triplicane residential area without timely collection. (Ref Ward-119, Chennai North)",Garbage & Waste Disposal,garbage,DEPT_SANITATION,MEDIUM,Chennai North,Tamil Nadu,IN_PROGRESS,15
IND-GRV-2615,Garbage & Waste Disposal report in Kanchipuram,"Illegal dumping of construction debris along ECR road near Thiruvanmiyur beach. (Ref Ward-176, Kanchipuram)",Garbage & Waste Disposal,garbage,DEPT_SANITATION,MEDIUM,Kanchipuram,Tamil Nadu,CLOSED,27
IND-GRV-2616,Garbage & Waste Disposal report in Chennai North,"Stinking fish market waste left uncollected near Kasimedu harbor road. (Ref Ward-17, Chennai North)",Garbage & Waste Disposal,garbage,DEPT_SANITATION,MEDIUM,Chennai North,Tamil Nadu,IN_PROGRESS,26
IND-GRV-2617,Garbage & Waste Disposal report in Tiruvallur,"Plastic and organic waste pile burning in open air in Madipakkam releasing toxic smoke. (Ref Ward-74, Tiruvallur)",Garbage & Waste Disposal,garbage,DEPT_SANITATION,MEDIUM,Tiruvallur,Tamil Nadu,IN_PROGRESS,16
IND-GRV-2618,Garbage & Waste Disposal report in Tambaram,"Commercial waste dumped openly near Triplicane residential area without timely collection. (Ref Ward-62, Tambaram)",Garbage & Waste Disposal,garbage,DEPT_SANITATION,MEDIUM,Tambaram,Tamil Nadu,RESOLVED,9
