grievance_id,title,description,category_name,category_id,department_code,urgency_level,district,state,status,support_count
IND-GRV-1430,Road Damage & Potholes report in Chennai South,"Pothole filled with rainwater causing vehicle damage near Chromepet main road. (Ref Ward-56, Chennai South)",Road Damage & Potholes,roads,DEPT_ROADS,HIGH,Chennai South,Tamil Nadu,CLOSED,3
IND-GRV-4342,Streetlights & Electrical Hazards report in Tiruvallur,"Dark alley due to fused bulb on 5th main road Korattur encouraging antisocial activities. (Ref Ward-177, Tiruvallur)",Streetlights & Electrical Hazards,streetlights,DEPT_ELECTRICITY,HIGH,Tiruvallur,Tamil Nadu,IN_PROGRESS,37
IND-GRV-3717,Water Supply Contamination / Burst report in Kanchipuram,"Public water tanker supply delayed by 3 days in Sholinganallur area. (Ref Ward-20, Kanchipuram)",Water Supply Contamination / Burst,water,DEPT_WATER,CRITICAL,Kanchipuram,Tamil Nadu,SUBMITTED,8
IND-GRV-1878,Drainage & Sewage Overflow report in Tambaram,"Stormwater drain choked near Central station causing knee-deep water accumulation. (Ref Ward-190, Tambaram)",Drainage & Sewage Overflow,drainage,DEPT_DRAINAGE,CRITICAL,Tambaram,Tamil Nadu,RESOLVED,6
IND-GRV-3906,Water Supply Contamination / Burst report in Kanchipuram,"Main drinking water line leaking near Mount Road flyover pillar. (Ref Ward-59, Kanchipuram)",Water Supply Contamination / Burst,water,DEPT_WATER,CRITICAL,Kanchipuram,Tamil Nadu,RESOLVED,13
IND-GRV-2011,Drainage & Sewage Overflow report in Chennai South,"Underground sewer pipe leakage polluting local groundwater in Vadapalani. (Ref Ward-133, Chennai South)",Drainage & Sewage Overflow,drainage,DEPT_DRAINAGE,CRITICAL,Chennai South,Tamil Nadu,SUBMITTED,38
IND-GRV-1925,Drainage & Sewage Overflow report in Chennai Central,"Blocked storm water drain causing massive waterlogging in Ashok Nagar 4th Avenue. (Ref Ward-98, Chennai Central)",Drainage & Sewage Overflow,drainage,DEPT_DRAINAGE,CRITICAL,Chennai Central,Tamil Nadu,IN_PROGRESS,3
IND-GRV-1741,Road Damage & Potholes report in Chennai South,"Missing manhole cover on foot path near Guindy bus stop creates immediate life hazard for pedestrians. (Ref Ward-7, Chennai South)",Road Damage & Potholes,roads,DEPT_ROADS,HIGH,Chennai South,Tamil Nadu,CLOSED,38
IND-GRV-2548,Garbage & Waste Disposal report in Tiruvallur,"Uncleared municipal garbage dump near Nungambakkam bus stop accumulating for over 4 days. (Ref Ward-124, Tiruvallur)",Garbage & Waste Disposal,garbage,DEPT_SANITATION,MEDIUM,Tiruvallur,Tamil Nadu,SUBMITTED,2
IND-GRV-1114,Road Damage & Potholes report in Tiruvallur,"Caved-in road surface near Adyar signal blocking bus lane during peak hours. (Ref Ward-141, Tiruvallur)",Road Damage & Potholes,roads,DEPT_ROADS,HIGH,Tiruvallur,Tamil Nadu,SUBMITTED,10
IND-GRV-1139,Road Damage & Potholes report in Chennai North,"Dangerous deep pothole on Anna Salai near Thousand Lights metro station causing traffic blockage and accidents. (Ref Ward-148, Chennai North)",Road Damage & Potholes,roads,DEPT_ROADS,HIGH,Chennai North,Tamil Nadu,SUBMITTED,25
IND-GRV-5049,Public Infrastructure Damage report in Chennai North,"Damaged public bus shelter roof collapsed partially near Koyambedu flyover. (Ref Ward-20, Chennai North)",Public Infrastructure Damage,infrastructure,DEPT_WORKS,MEDIUM,Chennai North,Tamil Nadu,IN_PROGRESS,1
IND-GRV-1881,Drainage & Sewage Overflow report in Tiruvallur,"Stormwater drain choked near Central station causing knee-deep water accumulation. (Ref Ward-88, Tiruvallur)",Drainage & Sewage Overflow,drainage,DEPT_DRAINAGE,CRITICAL,Tiruvallur,Tamil Nadu,IN_PROGRESS,7
IND-GRV-3634,Water Supply Contamination / Burst report in Tiruvallur,"Main drinking water line leaking near Mount Road flyover pillar. (Ref Ward-142, Tiruvallur)",Water Supply Contamination / Burst,water,DEPT_WATER,CRITICAL,Tiruvallur,Tamil Nadu,SUBMITTED,6
IND-GRV-4247,Streetlights & Electrical Hazards report in Chennai South,"Hanging live electrical wire from utility pole near primary school in OMR Perungudi. (Ref Ward-96, Chennai South)",Streetlights & Electrical Hazards,streetlights,DEPT_ELECTRICITY,HIGH,Chennai South,Tamil Nadu,RESOLVED,9
IND-GRV-2326,Drainage & Sewage Overflow report in Tambaram,"Open sewage drain leaking onto public road in Royapettah, risk of cholera and mosquito breeding. (Ref Ward-99, Tambaram)",Drainage & Sewage Overflow,drainage,DEPT_DRAINAGE,CRITICAL,Tambaram,Tamil Nadu,RESOLVED,21
IND-GRV-2790,Garbage & Waste Disposal report in Avadi,"Stinking fish market waste left uncollected near Kasimedu harbor road. (Ref Ward-144, Avadi)",Garbage & Waste Disposal,garbage,DEPT_SANITATION,MEDIUM,Avadi,Tamil Nadu,SUBMITTED,16
IND-GRV-3948,Water Supply Contamination / Burst report in Chennai North,"Water distribution pipe valve broken causing continuous gushing near Park Town. (Ref Ward-109, Chennai North)",Water Supply Contamination / Burst,water,DEPT_WATER,CRITICAL,Chennai North,Tamil Nadu,SUBMITTED,26
IND-GRV-3935,Water Supply Contamination / Burst report in Chennai Central,"Water distribution pipe valve broken causing continuous gushing near Park Town. (Ref Ward-194, Chennai Central)",Water Supply Contamination / Burst,water,DEPT_WATER,CRITICAL,Chennai Central,Tamil Nadu,IN_PROGRESS,31
IND-GRV-2102,Drainage & Sewage Overflow report in Chennai North,"Untreated sewage water discharge into open storm channel near Saidapet market. (Ref Ward-59, Chennai North)",Drainage & Sewage Overflow,drainage,DEPT_DRAINAGE,CRITICAL,Chennai North,Tamil Nadu,IN_PROGRESS,18
IND-GRV-2951,Garbage & Waste Disposal report in Tambaram,"Overflowing trash bins on Koyambedu market road causing health risk and stray cattle hazard. (Ref Ward-15, Tambaram)",Garbage & Waste Disposal,garbage,DEPT_SANITATION,MEDIUM,Tambaram,Tamil Nadu,CLOSED,33
IND-GRV-5106,Public Infrastructure Damage report in Kanchipuram,"Cracked wall on municipal park boundary in Kilpauk threatening to collapse. (Ref Ward-171, Kanchipuram)",Public Infrastructure Damage,infrastructure,DEPT_WORKS,MEDIUM,Kanchipuram,Tamil Nadu,RESOLVED,40
IND-GRV-4690,Streetlights & Electrical Hazards report in Avadi,"Dark alley due to fused bulb on 5th main road Korattur encouraging antisocial activities. (Ref Ward-52, Avadi)",Streetlights & Electrical Hazards,streetlights,DEPT_ELECTRICITY,HIGH,Avadi,Tamil Nadu,SUBMITTED,42
IND-GRV-5569,Other / General Municipal Operations report in Kanchipuram,"Stray dog pack menace near residential layout in Velachery creating panic among children. (Ref Ward-45, Kanchipuram)",Other / General Municipal Operations,other,DEPT_GENERAL,LOW,Kanchipuram,Tamil Nadu,RESOLVED,30
IND-GRV-5764,Other / General Municipal Operations report in Chennai North,"Mosquito fogging request for ward 125 following dengue cases in Mylapore. (Ref Ward-139, Chennai North)",Other / General Municipal Operations,other,DEPT_GENERAL,LOW,Chennai North,Tamil Nadu,CLOSED,43
IND-GRV-5712,Other / General Municipal Operations report in Avadi,"Noise pollution from unauthorized heavy loudspeaker usage late night in T. Nagar. (Ref Ward-33, Avadi)",Other / General Municipal Operations,other,DEPT_GENERAL,LOW,Avadi,Tamil Nadu,SUBMITTED,38
IND-GRV-3580,Water Supply Contamination / Burst report in Chennai South,"Contaminated tap water with foul smell and brownish color reported in Besant Nagar homes. (Ref Ward-36, Chennai South)",Water Supply Contamination / Burst,water,DEPT_WATER,CRITICAL,Chennai South,Tamil Nadu,IN_PROGRESS,19
IND-GRV-2104,Drainage & Sewage Overflow report in Chennai Central,"Open sewage drain leaking onto public road in Royapettah, risk of cholera and mosquito breeding. (Ref Ward-9, Chennai Central)",Drainage & Sewage Overflow,drainage,DEPT_DRAINAGE,CRITICAL,Chennai Central,Tamil Nadu,CLOSED,20
IND-GRV-1746,Road Damage & Potholes report in Chennai South,"Tar layer washed away creating huge crater in T. Nagar Usman road junction. (Ref Ward-61, Chennai South)",Road Damage & Potholes,roads,DEPT_ROADS,HIGH,Chennai South,Tamil Nadu,CLOSED,44
IND-GRV-3995,Water Supply Contamination / Burst report in Chennai Central,"Low water pressure in municipal supply line affecting upper floor flats in KK Nagar. (Ref Ward-126, Chennai Central)",Water Supply Contamination / Burst,water,DEPT_WATER,CRITICAL,Chennai Central,Tamil Nadu,CLOSED,20
IND-GRV-4399,Streetlights & Electrical Hazards report in Tambaram,"Hanging live electrical wire from utility pole near primary school in OMR Perungudi. (Ref Ward-65, Tambaram)",Streetlights & Electrical Hazards,streetlights,DEPT_ELECTRICITY,HIGH,Tambaram,Tamil Nadu,RESOLVED,5
IND-GRV-5677,Other / General Municipal Operations report in Chennai North,"Mosquito fogging request for ward 125 following dengue cases in Mylapore. (Ref Ward-103, Chennai North)",Other / General Municipal Operations,other,DEPT_GENERAL,LOW,Chennai North,Tamil Nadu,CLOSED,7
IND-GRV-2340,Drainage & Sewage Overflow report in Chennai Central,"Stormwater drain choked near Central station causing knee-deep water accumulation. (Ref Ward-73, Chennai Central)",Drainage & Sewage Overflow,drainage,DEPT_DRAINAGE,CRITICAL,Chennai Central,Tamil Nadu,RESOLVED,15
IND-GRV-2363,Drainage & Sewage Overflow report in Avadi,"Open sewage drain leaking onto public road in Royapettah, risk of cholera and mosquito breeding. (Ref Ward-14, Avadi)",Drainage & Sewage Overflow,drainage,DEPT_DRAINAGE,CRITICAL,Avadi,Tamil Nadu,CLOSED,39
IND-GRV-2816,Garbage & Waste Disposal report in Tambaram,"Illegal dumping of construction debris along ECR road near Thiruvanmiyur beach. (Ref Ward-7, Tambaram)",Garbage & Waste Disposal,garbage,DEPT_SANITATION,MEDIUM,Tambaram,Tamil Nadu,CLOSED,24
IND-GRV-4669,Streetlights & Electrical Hazards report in Tambaram,"Exposed electrical junction box at pedestrian level near T. Nagar bus terminal. (Ref Ward-97, Tambaram)",Streetlights & Electrical Hazards,streetlights,DEPT_ELECTRICITY,HIGH,Tambaram,Tamil Nadu,CLOSED,28
IND-GRV-4737,Streetlights & Electrical Hazards report in Tiruvallur,"Multiple streetlights non-functional on GST road near airport creating dark zone and safety hazard. (Ref Ward-186, Tiruvallur)",Streetlights & Electrical Hazards,streetlights,DEPT_ELECTRICITY,HIGH,Tiruvallur,Tamil Nadu,RESOLVED,5
IND-GRV-2076,Drainage & Sewage Overflow report in Chennai North,"Stormwater drain choked near Central station causing knee-deep water accumulation. (Ref Ward-48, Chennai North)",Drainage & Sewage Overflow,drainage,DEPT_DRAINAGE,CRITICAL,Chennai North,Tamil Nadu,SUBMITTED,27
IND-GRV-4330,Streetlights & Electrical Hazards report in Tiruvallur,"Streetlight timing misconfigured, remaining off during night and on during daytime in Saidapet. (Ref Ward-163, Tiruvallur)",Streetlights & Electrical Hazards,streetlights,DEPT_ELECTRICITY,HIGH,Tiruvallur,Tamil Nadu,SUBMITTED,1
IND-GRV-2066,Drainage & Sewage Overflow report in Tiruvallur,"Overflowing sewage line near Kodambakkam street causing unbearable stench and health hazard to residents. (Ref Ward-139, Tiruvallur)",Drainage & Sewage Overflow,drainage,DEPT_DRAINAGE,CRITICAL,Tiruvallur,Tamil Nadu,RESOLVED,30
IND-GRV-3120,Garbage & Waste Disposal report in Chennai Central,"Plastic and organic waste pile burning in open air in Madipakkam releasing toxic smoke. (Ref Ward-133, Chennai Central)",Garbage & Waste Disposal,garbage,DEPT_SANITATION,MEDIUM,Chennai Central,Tamil Nadu,CLOSED,42
IND-GRV-4006,Streetlights & Electrical Hazards report in Tiruvallur,"Streetlight pole rusted at base and tilting precariously near Mylapore tank road. (Ref Ward-190, Tiruvallur)",Streetlights & Electrical Hazards,streetlights,DEPT_ELECTRICITY,HIGH,Tiruvallur,Tamil Nadu,CLOSED,23
IND-GRV-1178,Road Damage & Potholes report in Chennai Central,"Pothole filled with rainwater causing vehicle damage near Chromepet main road. (Ref Ward-176, Chennai Central)",Road Damage & Potholes,roads,DEPT_ROADS,HIGH,Chennai Central,Tamil Nadu,IN_PROGRESS,16
IND-GRV-2980,Garbage & Waste Disposal report in Tiruvallur,"Uncleared municipal garbage dump near Nungambakkam bus stop accumulating for over 4 days. (Ref Ward-163, Tiruvallur)",Garbage & Waste Disposal,garbage,DEPT_SANITATION,MEDIUM,Tiruvallur,Tamil Nadu,RESOLVED,24
IND-GRV-5549,Other / General Municipal Operations report in Avadi,"Mosquito fogging request for ward 125 following dengue cases in Mylapore. (Ref Ward-48, Avadi)",Other / General Municipal Operations,other,DEPT_GENERAL,LOW,Avadi,Tamil Nadu,SUBMITTED,28
IND-GRV-1457,Road Damage & Potholes report in Kanchipuram,"Missing manhole cover on foot path near Guindy bus stop creates immediate life hazard for pedestrians. (Ref Ward-54, Kanchipuram)",Road Damage & Potholes,roads,DEPT_ROADS,HIGH,Kanchipuram,Tamil Nadu,SUBMITTED,20
IND-GRV-5862,Other / General Municipal Operations report in Tiruvallur,"Overgrown wild vegetation obstructing traffic sight line at Medavakkam junction. (Ref Ward-55, Tiruvallur)",Other / General Municipal Operations,other,DEPT_GENERAL,LOW,Tiruvallur,Tamil Nadu,RESOLVED,36
IND-GRV-1715,Road Damage & Potholes report in Chennai North,"Missing manhole cover on foot path near Guindy bus stop creates immediate life hazard for pedestrians. (Ref Ward-81, Chennai North)",Road Damage & Potholes,roads,DEPT_ROADS,HIGH,Chennai North,Tamil Nadu,SUBMITTED,44
IND-GRV-2940,Garbage & Waste Disposal report in Avadi,"Illegal dumping of construction debris along ECR road near Thiruvanmiyur beach. (Ref Ward-33, Avadi)",Garbage & Waste Disposal,garbage,DEPT_SANITATION,MEDIUM,Avadi,Tamil Nadu,CLOSED,0
IND-GRV-3136,Garbage & Waste Disposal report in Chennai South,"Plastic and organic waste pile burning in open air in Madipakkam releasing toxic smoke. (Ref Ward-58, Chennai South)",Garbage & Waste Disposal,garbage,DEPT_SANITATION,MEDIUM,Chennai South,Tamil Nadu,CLOSED,0
IND-GRV-1433,Road Damage & Potholes report in Kanchipuram,"Missing manhole cover on foot path near Guindy bus stop creates immediate life hazard for pedestrians. (Ref Ward-94, Kanchipuram)",Road Damage & Potholes,roads,DEPT_ROADS,HIGH,Kanchipuram,Tamil Nadu,SUBMITTED,23
IND-GRV-2082,Drainage & Sewage Overflow report in Chennai South,"Overflowing sewage line near Kodambakkam street causing unbearable stench and health hazard to residents. (Ref Ward-108, Chennai South)",Drainage & Sewage Overflow,drainage,DEPT_DRAINAGE,CRITICAL,Chennai South,Tamil Nadu,SUBMITTED,8
IND-GRV-5203,Public Infrastructure Damage report in Kanchipuram,"Damaged public bus shelter roof collapsed partially near Koyambedu flyover. (Ref Ward-110, Kanchipuram)",Public Infrastructure Damage,infrastructure,DEPT_WORKS,MEDIUM,Kanchipuram,Tamil Nadu,CLOSED,19
IND-GRV-5206,Public Infrastructure Damage report in Chennai South,"Cracked wall on municipal park boundary in Kilpauk threatening to collapse. (Ref Ward-40, Chennai South)",Public Infrastructure Damage,infrastructure,DEPT_WORKS,MEDIUM,Chennai South,Tamil Nadu,SUBMITTED,18
IND-GRV-1213,Road Damage & Potholes report in Tambaram,"Tar layer washed away creating huge crater in T. Nagar Usman road junction. (Ref Ward-10, Tambaram)",Road Damage & Potholes,roads,DEPT_ROADS,HIGH,Tambaram,Tamil Nadu,IN_PROGRESS,32
IND-GRV-2733,Garbage & Waste Disposal report in Chennai Central,"Uncleared municipal garbage dump near Nungambakkam bus stop accumulating for over 4 days. (Ref Ward-162, Chennai Central)",Garbage & Waste Disposal,garbage,DEPT_SANITATION,MEDIUM,Chennai Central,Tamil Nadu,SUBMITTED,26
IND-GRV-2077,Drainage & Sewage Overflow report in Tambaram,"Drainage chamber clogged with plastic waste causing backup into ground floor houses in Mylapore. (Ref Ward-180, Tambaram)",Drainage & Sewage Overflow,drainage,DEPT_DRAINAGE,CRITICAL,Tambaram,Tamil Nadu,CLOSED,23
IND-GRV-5502,Other / General Municipal Operations report in Tiruvallur,"Noise pollution from unauthorized heavy loudspeaker usage late night in T. Nagar. (Ref Ward-156, Tiruvallur)",Other / General Municipal Operations,other,DEPT_GENERAL,LOW,Tiruvallur,Tamil Nadu,CLOSED,16
IND-GRV-5117,Public Infrastructure Damage report in Chennai North,"Broken concrete railing on public pedestrian bridge over Cooum river near Chintadripet. (Ref Ward-153, Chennai North)",Public Infrastructure Damage,infrastructure,DEPT_WORKS,MEDIUM,Chennai North,Tamil Nadu,SUBMITTED,5
IND-GRV-3621,Water Supply Contamination / Burst report in Tiruvallur,"Contaminated tap water with foul smell and brownish color reported in Besant Nagar homes. (Ref Ward-136, Tiruvallur)",Water Supply Contamination / Burst,water,DEPT_WATER,CRITICAL,Tiruvallur,Tamil Nadu,RESOLVED,38
IND-GRV-1292,Road Damage & Potholes report in Chennai Central,"Caved-in road surface near Adyar signal blocking bus lane during peak hours. (Ref Ward-37, Chennai Central)",Road Damage & Potholes,roads,DEPT_ROADS,HIGH,Chennai Central,Tamil Nadu,RESOLVED,5
IND-GRV-1070,Road Damage & Potholes report in Avadi,"Missing manhole cover on foot path near Guindy bus stop creates immediate life hazard for pedestrians. (Ref Ward-168, Avadi)",Road Damage & Potholes,roads,DEPT_ROADS,HIGH,Avadi,Tamil Nadu,RESOLVED,42
IND-GRV-2341,Drainage & Sewage Overflow report in Kanchipuram,"Untreated sewage water discharge into open storm channel near Saidapet market. (Ref Ward-152, Kanchipuram)",Drainage & Sewage Overflow,drainage,DEPT_DRAINAGE,CRITICAL,Kanchipuram,Tamil Nadu,SUBMITTED,40
IND-GRV-5663,Other / General Municipal Operations report in Chennai Central,"Overgrown wild vegetation obstructing traffic sight line at Medavakkam junction. (Ref Ward-50, Chennai Central)",Other / General Municipal Operations,other,DEPT_GENERAL,LOW,Chennai Central,Tamil Nadu,IN_PROGRESS,6
IND-GRV-1318,Road Damage & Potholes report in Tiruvallur,"Bitumen surface damaged with multiple deep ruts near Tambaram railway station flyover. (Ref Ward-161, Tiruvallur)",Road Damage & Potholes,roads,DEPT_ROADS,HIGH,Tiruvallur,Tamil Nadu,CLOSED,9
IND-GRV-2785,Garbage & Waste Disposal report in Avadi,"Stinking fish market waste left uncollected near Kasimedu harbor road. (Ref Ward-189, Avadi)",Garbage & Waste Disposal,garbage,DEPT_SANITATION,MEDIUM,Avadi,Tamil Nadu,IN_PROGRESS,6
IND-GRV-3126,Garbage & Waste Disposal report in Chennai Central,"Stinking fish market waste left uncollected near Kasimedu harbor road. (Ref Ward-141, Chennai Central)",Garbage & Waste Disposal,garbage,DEPT_SANITATION,MEDIUM,Chennai Central,Tamil Nadu,CLOSED,16
IND-GRV-1798,Drainage & Sewage Overflow report in Tiruvallur,"Drainage vault cover broken spilling stinking sludge near West Mambalam. (Ref Ward-4, Tiruvallur)",Drainage & Sewage Overflow,drainage,DEPT_DRAINAGE,CRITICAL,Tiruvallur,Tamil Nadu,SUBMITTED,7
IND-GRV-4845,Public Infrastructure Damage report in Chennai North,"Broken foot overbridge steps near Guindy railway station causing risk to commuters. (Ref Ward-105, Chennai North)",Public Infrastructure Damage,infrastructure,DEPT_WORKS,MEDIUM,Chennai North,Tamil Nadu,RESOLVED,13
IND-GRV-1962,Drainage & Sewage Overflow report in Kanchipuram,"Overflowing sewage line near Kodambakkam street causing unbearable stench and health hazard to residents. (Ref Ward-19, Kanchipuram)",Drainage & Sewage Overflow,drainage,DEPT_DRAINAGE,CRITICAL,Kanchipuram,Tamil Nadu,CLOSED,32
IND-GRV-3573,Water Supply Contamination / Burst report in Chennai North,"Low water pressure in municipal supply line affecting upper floor flats in KK Nagar. (Ref Ward-34, Chennai North)",Water Supply Contamination / Burst,water,DEPT_WATER,CRITICAL,Chennai North,Tamil Nadu,SUBMITTED,30
IND-GRV-5391,Public Infrastructure Damage report in Chennai North,"Damaged traffic barrier and sign board lying on road near Broadway bus stand. (Ref Ward-80, Chennai North)",Public Infrastructure Damage,infrastructure,DEPT_WORKS,MEDIUM,Chennai North,Tamil Nadu,RESOLVED,42
IND-GRV-4033,Streetlights & Electrical Hazards report in Tiruvallur,"Flickering high-mast lamp near Central station pedestrian crossing. (Ref Ward-141, Tiruvallur)",Streetlights & Electrical Hazards,streetlights,DEPT_ELECTRICITY,HIGH,Tiruvallur,Tamil Nadu,SUBMITTED,42
IND-GRV-1158,Road Damage & Potholes report in Chennai North,"Pothole filled with rainwater causing vehicle damage near Chromepet main road. (Ref Ward-79, Chennai North)",Road Damage & Potholes,roads,DEPT_ROADS,HIGH,Chennai North,Tamil Nadu,CLOSED,14
IND-GRV-5601,Other / General Municipal Operations report in Chennai South,"Stray dog pack menace near residential layout in Velachery creating panic among children. (Ref Ward-85, Chennai South)",Other / General Municipal Operations,other,DEPT_GENERAL,LOW,Chennai South,Tamil Nadu,SUBMITTED,36
IND-GRV-1597,Road Damage & Potholes report in Kanchipuram,"Unpaved road construction left incomplete for 3 months causing severe dust pollution in Perungudi. (Ref Ward-171, Kanchipuram)",Road Damage & Potholes,roads,DEPT_ROADS,HIGH,Kanchipuram,Tamil Nadu,CLOSED,10
IND-GRV-2821,Garbage & Waste Disposal report in Kanchipuram,"Uncleared municipal garbage dump near Nungambakkam bus stop accumulating for over 4 days. (Ref Ward-15, Kanchipuram)",Garbage & Waste Disposal,garbage,DEPT_SANITATION,MEDIUM,Kanchipuram,Tamil Nadu,CLOSED,24
IND-GRV-1651,Road Damage & Potholes report in Tiruvallur,"Caved-in road surface near Adyar signal blocking bus lane during peak hours. (Ref Ward-55, Tiruvallur)",Road Damage & Potholes,roads,DEPT_ROADS,HIGH,Tiruvallur,Tamil Nadu,SUBMITTED,17
IND-GRV-1735,Road Damage & Potholes report in Chennai South,"Pothole filled with rainwater causing vehicle damage near Chromepet main road. (Ref Ward-9, Chennai South)",Road Damage & Potholes,roads,DEPT_ROADS,HIGH,Chennai South,Tamil Nadu,IN_PROGRESS,41
IND-GRV-1652,Road Damage & Potholes report in Tiruvallur,"Bitumen surface damaged with multiple deep ruts near Tambaram railway station flyover. (Ref Ward-73, Tiruvallur)",Road Damage & Potholes,roads,DEPT_ROADS,HIGH,Tiruvallur,Tamil Nadu,CLOSED,35
IND-GRV-3423,Water Supply Contamination / Burst report in Kanchipuram,"Drinking water pipeline burst near Anna Nagar 2nd Avenue leading to severe water wastage and flooding. (Ref Ward-14, Kanchipuram)",Water Supply Contamination / Burst,water,DEPT_WATER,CRITICAL,Kanchipuram,Tamil Nadu,CLOSED,2
IND-GRV-2370,Drainage & Sewage Overflow report in Chennai South,"Blocked storm water drain causing massive waterlogging in Ashok Nagar 4th Avenue. (Ref Ward-153, Chennai South)",Drainage & Sewage Overflow,drainage,DEPT_DRAINAGE,CRITICAL,Chennai South,Tamil Nadu,IN_PROGRESS,31
IND-GRV-4944,Public Infrastructure Damage report in Chennai Central,"Damaged traffic barrier and sign board lying on road near Broadway bus stand. (Ref Ward-84, Chennai Central)",Public Infrastructure Damage,infrastructure,DEPT_WORKS,MEDIUM,Chennai Central,Tamil Nadu,CLOSED,29
IND-GRV-4009,Streetlights & Electrical Hazards report in Tiruvallur,"Hanging live electrical wire from utility pole near primary school in OMR Perungudi. (Ref Ward-42, Tiruvallur)",Streetlights & Electrical Hazards,streetlights,DEPT_ELECTRICITY,HIGH,Tiruvallur,Tamil Nadu,RESOLVED,31
IND-GRV-3787,Water Supply Contamination / Burst report in Tambaram,"Zero water supply in public street tap for 48 hours in Triplicane street. (Ref Ward-151, Tambaram)",Water Supply Contamination / Burst,water,DEPT_WATER,CRITICAL,Tambaram,Tamil Nadu,CLOSED,23
IND-GRV-3419,Water Supply Contamination / Burst report in Tiruvallur,"Contaminated tap water with foul smell and brownish color reported in Besant Nagar homes. (Ref Ward-96, Tiruvallur)",Water Supply Contamination / Burst,water,DEPT_WATER,CRITICAL,Tiruvallur,Tamil Nadu,RESOLVED,1
IND-GRV-3260,Water Supply Contamination / Burst report in Chennai North,"Contaminated tap water with foul smell and brownish color reported in Besant Nagar homes. (Ref Ward-33, Chennai North)",Water Supply Contamination / Burst,water,DEPT_WATER,CRITICAL,Chennai North,Tamil Nadu,IN_PROGRESS,24
IND-GRV-5113,Public Infrastructure Damage report in Avadi,"Vandalized public bench and playground equipment in Nageswara Rao park Mylapore. (Ref Ward-96, Avadi)",Public Infrastructure Damage,infrastructure,DEPT_WORKS,MEDIUM,Avadi,Tamil Nadu,SUBMITTED,0
IND-GRV-4069,Streetlights & Electrical Hazards report in Chennai South,"Flickering high-mast lamp near Central station pedestrian crossing. (Ref Ward-150, Chennai South)",Streetlights & Electrical Hazards,streetlights,DEPT_ELECTRICITY,HIGH,Chennai South,Tamil Nadu,SUBMITTED,14
IND-GRV-2712,Garbage & Waste Disposal report in Avadi,"Overflowing trash bins on Koyambedu market road causing health risk and stray cattle hazard. (Ref Ward-109, Avadi)",Garbage & Waste Disposal,garbage,DEPT_SANITATION,MEDIUM,Avadi,Tamil Nadu,SUBMITTED,6
IND-GRV-3637,Water Supply Contamination / Burst report in Chennai South,"Sewage water mixing into drinking water supply pipeline in Choolaimedu. (Ref Ward-103, Chennai South)",Water Supply Contamination / Burst,water,DEPT_WATER,CRITICAL,Chennai South,Tamil Nadu,IN_PROGRESS,45
IND-GRV-2190,Drainage & Sewage Overflow report in Kanchipuram,"Overflowing sewage line near Kodambakkam street causing unbearable stench and health hazard to residents. (Ref Ward-188, Kanchipuram)",Drainage & Sewage Overflow,drainage,DEPT_DRAINAGE,CRITICAL,Kanchipuram,Tamil Nadu,SUBMITTED,28
IND-GRV-2138,Drainage & Sewage Overflow report in Tiruvallur,"Open sewage drain leaking onto public road in Royapettah, risk of cholera and mosquito breeding. (Ref Ward-71, Tiruvallur)",Drainage & Sewage Overflow,drainage,DEPT_DRAINAGE,CRITICAL,Tiruvallur,Tamil Nadu,RESOLVED,25
IND-GRV-1172,Road Damage & Potholes report in Chennai North,"Pothole filled with rainwater causing vehicle damage near Chromepet main road. (Ref Ward-151, Chennai North)",Road Damage & Potholes,roads,DEPT_ROADS,HIGH,Chennai North,Tamil Nadu,SUBMITTED,19
IND-GRV-5310,Public Infrastructure Damage report in Chennai North,"Vandalized public bench and playground equipment in Nageswara Rao park Mylapore. (Ref Ward-55, Chennai North)",Public Infrastructure Damage,infrastructure,DEPT_WORKS,MEDIUM,Chennai North,Tamil Nadu,CLOSED,28
IND-GRV-3346,Water Supply Contamination / Burst report in Kanchipuram,"Contaminated tap water with foul smell and brownish color reported in Besant Nagar homes. (Ref Ward-128, Kanchipuram)",Water Supply Contamination / Burst,water,DEPT_WATER,CRITICAL,Kanchipuram,Tamil Nadu,SUBMITTED,26
IND-GRV-3431,Water Supply Contamination / Burst report in Chennai North,"Contaminated tap water with foul smell and brownish color reported in Besant Nagar homes. (Ref Ward-143, Chennai North)",Water Supply Contamination / Burst,water,DEPT_WATER,CRITICAL,Chennai North,Tamil Nadu,IN_PROGRESS,42
IND-GRV-3470,Water Supply Contamination / Burst report in Chennai Central,"Water distribution pipe valve broken causing continuous gushing near Park Town. (Ref Ward-63, Chennai Central)",Water Supply Contamination / Burst,water,DEPT_WATER,CRITICAL,Chennai Central,Tamil Nadu,SUBMITTED,23
IND-GRV-1415,Road Damage & Potholes report in Chennai Central,"Road completely broken and uneven after recent heavy rains in Velachery main road, severe danger for two-wheelers. (Ref Ward-165, Chennai Central)",Road Damage & Potholes,roads,DEPT_ROADS,HIGH,Chennai Central,Tamil Nadu,CLOSED,41
IND-GRV-2809,Garbage & Waste Disposal report in Tiruvallur,"Overflowing trash bins on Koyambedu market road causing health risk and stray cattle hazard. (Ref Ward-43, Tiruvallur)",Garbage & Waste Disposal,garbage,DEPT_SANITATION,MEDIUM,Tiruvallur,Tamil Nadu,RESOLVED,36
